Task,gemma-4-31b-it
423950e7.json,"Create a pyramid shape starting from the top of the orange (7) vertical line. For each cell (r, c) in the pyramid, the color is 7 if the horizontal distance from the center column is even, and 8 if the distance is odd."
42707d72.json,"The output grid is a 10-row grid of width W where each row contains a single '1' and the rest are '8's. The position of the '1' follows a bouncing sequence (1, 2, ..., W, W-1, ..., 2, 1, ...) such that the '1' in the 10th row is always at column W."
42b19113.json,Each row of the 3x3 input is transformed into a 6-element row by concatenating its reverse with itself. The resulting 3x6 top half is then vertically mirrored to create the bottom half of the 6x6 output grid.
43eca892.json,"Identify colors with the maximum pixel count, order them by their leftmost occurrence in the input grid, and create a grid where each row consists of these ordered colors, with the height equal to the maximum pixel count."
43343337.json,"The red object (color 2) moves toward the azure object (color 8) along the axis of separation, stopping exactly one unit away from the azure object's boundary."
46b0470d.json,"Connect pairs of the same color with lines (vertical if they share a column, horizontal if they share a row). Vertical lines take precedence over horizontal lines at intersection points."
47e179ef.json,"Identify a 2x2 square and outside points of the same color. Extend diagonal lines passing through these points: if a point is above the square, extend the diagonal from row 0 to the square's bottom; if below, extend from the square's top to row 9."
48c36203.json,"The color of each row in the output grid is determined by the column index of the value 5 in the input row: Column 0 maps to 3, Column 1 maps to 4, and Column 2 maps to 2."
49fe3175.json,"2x2 upscale of the input grid, where each cell is replaced by a 2x2 block of the same value."
4c2c57cc.json,The input grid is duplicated horizontally by concatenating it with an identical copy of itself side-by-side.
4d4e8ee1.json,"The output is a 4x4 grid where a cell is 3 if (Grid A=2 and Grid B=0) or (Grid A=0 and Grid B=1), and 0 otherwise."
510bd7f3.json,Pixels outside the azure (8) block project their colors onto the nearest boundary pixel of the block if they share the same row or column.
5208ebb6.json,"Any cell containing the value '2' that is not 4-connected to another cell containing '2' (i.e., it is isolated) is changed to '1'."
529aa2b6.json,"Identify the minimum and maximum column indices of all 8s in the grid. For every row containing at least one 8, replace all 0s between these column boundaries with 2s."
53d0b4eb.json,"Identify a pattern block (non-zero, non-8 colors) and placeholder blocks (color 8). Replace each placeholder block with the pattern block's colors and remove the original pattern block."
553e6fa8.json,"The input grid is split into two 4x4 blocks. One block contains a template shape (color 8), and the other contains seed pixels of various colors. The output is a 16x16 grid where each seed pixel is replaced by the template shape, maintaining the seed's original color."
56d298af.json,Each cell in the 3x3 input grid is expanded into a 3x3 block of the same value in a 9x9 output grid.
5ae30cdc.json,"The output is a 9x4 grid created from a 3x2 input. A 3x4 block is first formed by arranging columns as [C1, reverse(C2), reverse(C2), C1]. The final grid is then constructed by repeating this block in the row sequence: [Block, reverse_rows(Block), Block]."
5b226720.json,The output grid expands the input by adding a top and bottom row. The top row is the first input row padded with zeros; the bottom row is the last input row padded with zeros. The middle rows are the input rows where the first and last elements are duplicated.
5b16183e.json,"Clusters of 1s that form a closed loop enclosing at least one 0 isolated from the background are changed to 3s; otherwise, they remain 1s."
5bed5c90.json,"The output grid dimensions match the red frame (color 2) from the input. The outer boundary is filled with color 2, and the interior is filled by scaling the other colored shape to fit the interior dimensions, expanding each pixel of the original shape into a block."
5c389d56.json,"The output is a 2x2 tiling of the input grid: the bottom-left is the original, the top-right is rotated 180°, the top-left is the transpose flipped horizontally, and the bottom-right is the transpose flipped vertically."
5f48c387.json,"Divide the input into a 3x3 grid of blocks; if a block contains the structure color (8), the corresponding cell in the output grid is the foreground color (4), otherwise it is 0."
5f5dd8c1.json,"Identify contiguous non-zero, non-eight objects, sort them by length in descending order, and place them in rows 1 through N, right-aligned. Row 0 remains all 8s, and all other cells are filled with 0."
623c4969.json,Identify rectangles formed by four '4's at the corners and fill their interior cells with the value '2'.
63a29bef.json,Identify the multi-colored pattern block and replace all blocks consisting solely of color 5 (placeholders) with copies of that pattern block.
67a99293.json,"The input grid is split into two 5x3 halves by a central blue column. The output grid is 5x3, where a pixel is azure (8) if the corresponding pixels in both the left and right halves are black (0), and black (0) otherwise."
688e2203.json,"Identify the bounding box of the non-zero object, crop the grid to this box, and reverse the order of elements in each row."
6c5e4a9e.json,The grid is divided into horizontal blocks (rows) and vertical sections (columns) based on color changes. The output is a compressed grid where each cell represents the color of the corresponding block/section intersection.
6cde2a05.json,"Identified a repeating row pattern (Row 0=3=6, Row 1=4, Row 2=5) and filled the 3x3 block of zeros using the corresponding values from the repeating rows."
6fbbfb54.json,"Identify the 3x3 block containing color 4. Determine the relative position (r, c) of color 4 within that block. Move the entire 3x3 block to the output block position (r, c), while preserving the grey (color 5) dividing lines and clearing all other cells."
722ffc5e.json,Divide the 9x9 input grid into nine 3x3 blocks. The value of each cell in the resulting 3x3 output grid is the most frequent color (mode) within the corresponding 3x3 block.
73e04752.json,"Fill columns J <= C with color X if J has the same parity as C. For columns J <= C with opposite parity (gap columns g1, g2, ...), place color 5 in Row 0 and Row 9 alternatingly: if C is odd, Row 0 gets g1, g3... and Row 9 gets g2, g4..."
72e235a3.json,"A ray of 3s extends from the end of the 8-ray in its current direction, reflecting off the wall of 2s by reversing the direction component perpendicular to the wall."
754b7d3e.json,"For each 2x2 block of non-zero colors, place a rectangle of color 3 directly above it. The width of the rectangle is 2, and its height equals the number of distinct colors present within the 2x2 block."
7849f121.json,"The output grid is a Kronecker-like expansion where each cell in the 3x3 input is replaced by an S x S block of the same value, where S is the count of non-zero elements in the input grid."
7b8e6f1a.json,Identify the shape formed by color 2 pixels and fill all other regions of color 0 that match this exact geometry with color 2.
7bef9340.json,"The input grid is divided into cells by lines of 5s. The top-right cell is filled with color 3, the center cell with color 2, and the bottom-left cell with color 1, while all other cells remain 0."
7bcc5bb7.json,"For every solid rectangle of a single color with a height of 3, replace the middle row with an alternating pattern of (color, 0, color, 0, ...)."
7c65ff97.json,"The output is a square grid of size N x N, where N is the number of non-zero elements in the input row multiplied by 5. Each row i of the output grid is the input row shifted to the right by i positions, padded with zeros."
8329677f.json,"Identify all unique colors in the grid, count their occurrences, and output the colors as a column vector sorted by pixel count in descending order."
836f9e4c.json,"The output grid dimensions match the largest rectangle formed by the frame color. The border of the output grid is filled with the other non-zero color present in the input, and the interior is a copy of the interior of the largest frame rectangle."
85009099.json,"If a cell value is 5 and its column index is even, it changes to 3; otherwise, it remains unchanged."
8117ac09.json,"Identify connected components of red cells (color 2) using 8-adjacency or row/column connectivity. For each component, find its bounding box and fill all non-red cells within that bounding box with yellow (color 4)."
87e1d98b.json,The input grid is divided into four equal quadrants by a cross. The output is the quadrant containing the unique color.
8810db6c.json,"Split the input grid into two 3x3 grids (Left and Right) using the column of 5s as a divider. The output grid is 3x3, where a cell is 2 if both corresponding cells in the Left and Right grids are 1, and 0 otherwise."
88438166.json,"Shift the entire grid upward by one row, filling the bottom row with zeros."
8ac35d4b.json,"Replace cells with value 4 with value 6 if the column index i satisfies i % 3 == k, where k = 0 if the total number of columns % 3 == 1, and k = 1 if the total number of columns % 3 == 2."
8c3d4c70.json,"Identify columns containing non-zero values and replace all zeros in those columns with the value 8. Then, tile the resulting block in a 2x2 pattern to create the final grid."
8bb3a4ef.json,"The grid is divided into 2x2 cells by grid lines of a specific color. For each unique color present in these cells, if two or more cells of the same color share a row or column, all cells between them are filled with that color."
8e235455.json,"The anchor shape (color 7) defines a center point. The other shape (color 4) is mirrored across the vertical and horizontal axes passing through this center, and the final grid is the union of the anchor and all four mirrored versions of the second shape."
8f2c33d1.json,"Move the 3x3 red block (color 2) so its center shifts to the nearest green cell (color 3) in the same row or column, preferring the larger index in case of a tie. Original green cells are preserved and not overwritten by the red block."
91776f44.json,"The 6x6 output grid is composed of four 3x3 blocks: the top-left is the input rotated 90° CW, the top-right is rotated 180°, the bottom-left is the original input, and the bottom-right is rotated 270° CW."
94cc385c.json,"Keep the first two rows as provided. Fill the remaining rows by cycling through the elements of the first row in reverse order, with each row consisting of a single repeated color from that sequence."
9a48d6ac.json,Fill all cells between any two cells of value 8 that share the same row or column with the value 3.
9dece29e.json,The grid is filled by tiling a repeating 9x18 block defined by the first 9 rows and 18 columns of the input grid.
a0aaab36.json,"Grey cells move to the nearest perimeter position adjacent to the 2x2 red square anchor, maintaining their relative side (above, below, left, or right) and their alignment if already within the anchor's row or column range."
9f13dc33.json,"Replace each blue pixel (color 1) in the left section of the grid with a 3x3 pattern found in the top-right corner (columns 10-12, rows 0-2), centering the pattern on the blue pixel's position."
a1820007.json,The output grid is an element-wise multiplication of a binary pattern grid (derived from the presence or absence of colored squares in a larger grid) and a multi-colored block of the same dimensions.
a238c4ca.json,"The smallest connected component of color 8 is colored 2, and all other connected components of color 8 are colored 1."
a516753e.json,The 9x9 input grid is divided into four 4x4 quadrants. The output is a 4x4 grid created by overlaying these quadrants using a color priority rule: 7 (Bottom-Left) > 4 (Bottom-Right) > 8 (Top-Left) > 6 (Top-Right).
a5c3aac9.json,"The output grid is a 4x4 grid where a cell is 2 if the corresponding cells in both the top 4x4 half and the bottom 4x4 half of the input grid are 0; otherwise, the cell is 0."
a6573ecc.json,"The output grid is the first R x R block of the input grid, where R is the number of rows in the input."
a8c48179.json,"Count the frequency of each unique color in the input grid. Sort the colors by frequency in ascending order. Create a grid where the number of columns equals the number of unique colors and the height equals the maximum frequency. Each column contains the corresponding color repeated according to its frequency, padded with 0s."
a8f4f583.json,"If all elements in a row are identical, replace the row with 5s; otherwise, replace the row with 0s."
a8eb2cb1.json,"Identify connected components of 3s using 4-connectivity. Any component with a size greater than 1 is changed to 8s, while isolated 3s (size 1) remain 3s."
a9f8e247.json,"Identify the 3x3 block of zeros and extract the 3x3 block mirrored across the center of the grid (horizontal axis if no row overlap, otherwise vertical axis), reversing the order of the mirrored dimension."
abd5805d.json,"Replace every occurrence of the number 6 with the number 2, while keeping the number 7 unchanged."
ad69538d.json,"The 2s form a wave pattern with row indices repeating (2, 1, 0, 1). 4s are placed around the extrema (min R=0, max R=2) at columns C=2, 8, 14, 20... alternating directions: below for R=0 and above for R=2. For R=0 at C, 4s are at (2, C-1), (1, C), (2, C), (2, C+1). For R=2 at C, 4s are at (0, C-1), (0, C), (1, C), (0, C+1)."
b1440cca.json,Identify dominant row or column bands and fill each band entirely with its most frequent color.
b17d4953.json,"Regions of 0s not connected to the left edge are filled. The largest such region is filled with 1s, and all other enclosed regions are filled with 8s."
b6721d31.json,Vertical flip (row reversal) of the input grid.
b921f18f.json,"Identify the non-zero color, count its occurrences, and create a 1xN grid filled with that color."
ba1afd54.json,"Identify vertical lines of color 5; change the longest line to color 1 and the shortest line to color 2, removing all other color 5 pixels."
bd64c208.json,"The output grid is a 4x4 matrix where each cell (i, j) is determined by the values of the corresponding cells in three 4x4 input sections (S1, S2, S3). The value is chosen based on a priority hierarchy: 4 > 9 > 1 > 0."
be961761.json,The output is the 3x3 block of non-zero elements that contains the highest number of 1s.
c4611346.json,"The output grid has a number of rows equal to half the input length. The first row is the input itself, and each subsequent row expands the non-zero block one position to the left."
c55bdd81.json,"Identify a 2x2 green square (color 3) as an anchor. For any non-zero, non-green pixel located in the same row or column as the anchor, draw a line of that pixel's color connecting it to the nearest edge of the green square."
c8aeda0d.json,"The output is a scalar value determined by the specific spatial pattern of non-zero cells in the 3x3 input grid; the pattern (0,1), (1,0), (1,1), (1,2), (2,1) maps to 6."
ca3ccfbb.json,"The grid is filled using a repeating sequence [7, 6, 5, 4, 3, 2, 1, 8], where each row is a shifted version of the sequence. The element at row r and column c is determined by the formula S[((15 - r) + c) mod 8]."
cd192b87.json,"Identify the smallest rectangle enclosing blue pixels (1) for each component, find the internal color C, fill the rectangle's interior with C, and fill the row immediately above the rectangle with C."
ccce7522.json,"The input grid is divided into a grid of cells by lines of a specific color. The output grid is a smaller grid where each row consists of the colors of the cells in that row of the input grid, reversed horizontally."
cda33902.json,Identify the two hollow rectangular boxes and calculate their areas. The output is a 2x2 grid filled with the color of the box with the larger area.
cf971de1.json,"The pattern in the last row repeats every two rows. For rows 5, 3, and 1, the pixels remain in their original columns. For rows 4, 2, and 0, each pixel at column c expands to columns c-1 and c+1."
d0156500.json,"If a cell at (2, c) contains a 1 and the cell at (3, c) contains a 5, the 1 moves to (4, c), replacing the value there, while the 1 at (2, c) becomes 0 and the 5 at (3, c) remains."
d04c4832.json,"Identify the color that appears exactly once in the grid. Create a 3x3 square centered at that position, filling the center with the unique color and the surrounding border with color 2, while setting all other cells to 0."
d1b7f163.json,"Split the 3x6 input grid into two 3x3 grids. The output cell (i, j) is color 6 if either the left or right 3x3 grid has a non-zero value at (i, j), otherwise it is 0."
d0a368d6.json,"If columns are uniform, extract the column values into a single row and merge consecutive identical values. If rows are uniform, extract the row values into a single column and merge consecutive identical values."
d20a013f.json,The input grid consists of two identical smaller grids tiled either horizontally or vertically; the output is a single instance of that smaller grid.
d21eef17.json,"Set cells to 2 at the intersections of rows and columns that contain the value 5 in the first column and first row, respectively."
d2797118.json,The output grid is formed by concatenating the input rows in reverse order followed by the input rows in their original order.
d25adae1.json,Divide the 8x8 grid into four 4x4 quadrants and merge them into a single 4x4 grid based on a priority order of colors: 5 (grey) > 6 (magenta) > 9 (maroon) > 4 (yellow).
d3c48424.json,"Identify the 3x3 regions with the maximum number of non-zero, non-grey pixels. Fill those regions entirely with the dot color and clear all other non-grey pixels."
d3ce7635.json,Keep only the middle column of the input grid and set all other cells to 0.
d5396c32.json,"Identify the color of the inner shape and the bounding box of the grey pixels (color 5). Create a rectangular border of the inner shape's color shifted one pixel inward from the grey pixels' boundaries, while preserving the original inner shape and grey pixels."
d6d172f7.json,"The input pattern P is defined by the relative positions of colored cells within a 3x3 block. This pattern P is then replicated in every 3x3 block whose block-level coordinates (B_row, B_col) are also part of the pattern P."
d724ca3e.json,Identify 3x2 blocks of a single color where the bottom row has a hole in the middle. Place color 4 in the bottom row of the grid at the column indices of these holes.
db3fc42e.json,"Reflect all non-zero elements across the anti-diagonal (top-right to bottom-left), while keeping the anti-diagonal elements in place."
debbd9d1.json,"For each connected component of color 6, create a 1-pixel wide border of color 3 around its bounding box and fill any internal holes (color 8 pixels within the bounding box) with color 4."
df8d9e65.json,"Identify the 5x5 block of color 3, find its vertically symmetric counterpart, and reverse the columns of that symmetric block."
e1ee0732.json,Identify all closed red (color 2) rectangles and fill all interior cells that are 0 with color 1.
e2a6ddcb.json,"The grid is treated as a 3x3 arrangement of 2x2 blocks separated by 0s. For each relative position (r, c) within the blocks, if two blocks in the same row or column share the same value v and the third block has a 1, the 1 is replaced by v."
e515742e.json,Extract the top-left 3x3 subgrid from the 9x9 input grid.
e87c9595.json,"The output grid is constructed by repeating a specific sequence of rows twice and ending with the last row of the input. The sequence (unit) consists of the last row, followed by all middle rows, then the first row, and finally all middle rows again."
ea44d147.json,"The output grid is a 4x3 grid where a cell is 3 if the corresponding cells in both the left and right 4x3 sections of the input (separated by a central column of 1s) are 0; otherwise, the cell is 0."
e8cba7a1.json,"Divide the 11x11 grid into a 3x3 arrangement of 3x3 blocks. For each block, if the number of magenta pixels (color 6) is greater than 1, the corresponding cell in the 3x3 output grid is 1; otherwise, it is 0."
ea9b9c5f.json,"Identify uniform color bands. If bands are horizontal, fill the entire column within that band with 0s if any cell in that column within the band is 0. If bands are vertical, fill the entire row within that band with 0s if any cell in that row within the band is 0."
eb416059.json,"Rectangular blocks of color 5 are transformed: corners become color 1 (blue), edges become color 4 (yellow), and the interior becomes color 2 (red)."
ee3156e6.json,Identify the most frequent color among the 1x2 blocks and list the remaining colors in descending order of their frequency in a 3x1 grid.
f24bab4c.json,"For every cell containing the value 5, create a 3x3 block of 1s centered at that cell's position."
f36fb5ec.json,"The grid is divided by a horizontal gray line (color 5). Color 1 (blue) pixels extend vertically away from the gray line toward the grid edges, while color 2 (red) pixels extend vertically toward the gray line."
f4c10abe.json,"Identify center pixels of color 1 and 2. For each center, place the color of any pixel sharing its row or column into the adjacent cell (up, down, left, or right) relative to the center. Remove all other original pixels."
f3c32c50.json,"The topmost-leftmost significant shape remains 1, while other ""complete"" shapes (full rectangle outlines or cross shapes with tails) are changed to 8s, and ""incomplete"" shapes remain 1s."
f8c9d426.json,"Replace all pixels of the primary shape's color with the color of the pixel at the bottom-right corner (6, 6), then set the bottom-right pixel to 0."
fa0b403d.json,Identify the two rectangles of color 4. Fill the interior of the larger rectangle with color 2 (red) and the interior of the smaller rectangle with color 1 (blue).
fa8e024f.json,"Identify the centers of all 5x5 hollow blue squares (color 1) and draw magenta (color 6) vertical and horizontal lines passing through these centers, replacing only the background color (color 8)."
feeb24c3.json,"Identify the position (cx, cy) of the 0 in the input grid. In the output grid, set the value to 0 for all cells (r, c) where |r - cx| = |c - cy| (forming an X shape centered at the 0), while keeping all other cells the original color."
ff32daf7.json,"Connect the pixel of color 2 (r2, c2) and the pixel of color 8 (r8, c8) using an L-shaped path of color 4, with the corner of the L located at (r2, c8)."
